Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,50.400001525878906,51.029998779296875,49.36000061035156,49.869998931884766,45.50197982788086,3085900
2021-01-05,49.900001525878906,51.15999984741211,49.72999954223633,50.84000015258789,46.387020111083984,3080200
2021-01-06,51.22999954223633,53.56999969482422,51.13999938964844,52.900001525878906,48.26658248901367,3366900
2021-01-07,53.0,53.33000183105469,52.31999969482422,52.43000030517578,47.83774948120117,2863000
2021-01-08,52.619998931884766,53.11000061035156,51.70000076293945,52.56999969482422,47.965492248535156,2909100
2021-01-11,51.83000183105469,52.47999954223633,51.68000030517578,52.040000915527344,47.48191452026367,2238800
2021-01-12,52.15999984741211,52.15999984741211,51.38999938964844,51.400001525878906,46.8979606628418,2523100
2021-01-13,51.27000045776367,52.33000183105469,50.88999938964844,51.77000045776367,47.23556137084961,4196700
2021-01-14,52.36000061035156,53.380001068115234,52.15999984741211,52.869998931884766,48.23921585083008,2373900
2021-01-15,52.54999923706055,52.77000045776367,51.58000183105469,52.20000076293945,47.62790298461914,2676700
2021-01-19,52.90999984741211,53.25,52.529998779296875,53.099998474121094,48.44907760620117,3321700
2021-01-20,53.45000076293945,53.9900016784668,52.790000915527344,53.5,48.81403732299805,2307400
2021-01-21,53.31999969482422,53.630001068115234,52.689998626708984,52.790000915527344,48.16623306274414,1812500
2021-01-22,52.380001068115234,53.11000061035156,51.91999816894531,52.81999969482422,48.19359588623047,1818800
2021-01-25,52.81999969482422,53.689998626708984,52.529998779296875,53.09000015258789,48.43994903564453,2556200
2021-01-26,53.099998474121094,53.29999923706055,51.83000183105469,52.18000030517578,47.609649658203125,2637800
2021-01-27,51.529998779296875,51.939998626708984,49.279998779296875,49.58000183105469,45.23738479614258,3744500
2021-01-28,49.93000030517578,51.310001373291016,49.58000183105469,51.0099983215332,46.54213333129883,2962100
2021-01-29,50.72999954223633,50.900001525878906,49.70000076293945,50.0099983215332,45.62971878051758,4765400
2021-02-01,50.47999954223633,50.75,50.18000030517578,50.47999954223633,46.058555603027344,2562300
2021-02-02,51.0,51.81999969482422,50.79999923706055,50.939998626708984,46.4782600402832,4181800
2021-02-03,50.9900016784668,51.58000183105469,50.7599983215332,51.439998626708984,46.93446350097656,2221700
2021-02-04,51.5099983215332,52.529998779296875,51.470001220703125,52.52000045776367,47.919864654541016,1874700
2021-02-05,53.029998779296875,53.310001373291016,52.68000030517578,53.29999923706055,48.631553649902344,2577500
2021-02-08,53.29999923706055,53.81999969482422,53.13999938964844,53.650001525878906,49.29308319091797,2233000
2021-02-09,53.75,54.70000076293945,53.369998931884766,54.47999954223633,50.05567932128906,2661300
2021-02-10,54.75,54.939998626708984,54.04999923706055,54.459999084472656,50.03730392456055,1975500
2021-02-11,54.47999954223633,54.95000076293945,53.959999084472656,54.91999816894531,50.45994186401367,2129800
2021-02-12,54.9900016784668,55.77000045776367,54.70000076293945,55.720001220703125,51.19498062133789,2166500
2021-02-16,56.060001373291016,56.90999984741211,55.79999923706055,56.04999923706055,51.49817657470703,2789500
2021-02-17,55.7599983215332,56.040000915527344,55.36000061035156,55.91999816894531,51.37873458862305,2517300
2021-02-18,55.630001068115234,56.349998474121094,55.540000915527344,55.81999969482422,51.286861419677734,2717000
2021-02-19,56.0,56.380001068115234,55.790000915527344,56.119998931884766,51.562496185302734,2402100
2021-02-22,56.29999923706055,57.189998626708984,56.119998931884766,56.849998474121094,52.23320388793945,2261900
2021-02-23,57.099998474121094,57.40999984741211,56.290000915527344,57.02000045776367,52.389404296875,2539300
2021-02-24,57.2400016784668,58.630001068115234,57.099998474121094,58.47999954223633,53.7308349609375,2835800
2021-02-25,58.41999816894531,58.68000030517578,57.290000915527344,57.349998474121094,52.692604064941406,2436000
2021-02-26,57.119998931884766,57.540000915527344,56.470001220703125,56.58000183105469,51.985145568847656,2890600
2021-03-01,57.20000076293945,57.72999954223633,57.13999938964844,57.29999923706055,52.646663665771484,2100400
2021-03-02,57.380001068115234,57.84000015258789,57.0099983215332,57.369998931884766,52.71097946166992,2409500
2021-03-03,57.34000015258789,57.97999954223633,57.06999969482422,57.119998931884766,52.48128890991211,2597800
2021-03-04,57.13999938964844,57.369998931884766,54.939998626708984,55.4900016784668,50.98365783691406,3197200
2021-03-05,56.27000045776367,57.72999954223633,55.95000076293945,57.59000015258789,52.913116455078125,6637000
2021-03-08,57.77000045776367,58.900001525878906,57.09000015258789,57.7599983215332,53.06930923461914,2491600
2021-03-09,57.7599983215332,58.459999084472656,57.2599983215332,57.9900016784668,53.280635833740234,2982100
2021-03-10,58.0,58.790000915527344,57.70000076293945,58.38999938964844,53.64813995361328,2403000
2021-03-11,58.38999938964844,59.119998931884766,57.849998474121094,58.59000015258789,53.831912994384766,2784200
2021-03-12,58.83000183105469,58.869998931884766,58.20000076293945,58.25,53.51951599121094,2312700
2021-03-15,58.54999923706055,58.77000045776367,57.7599983215332,58.29999923706055,53.56545639038086,3116000
2021-03-16,58.150001525878906,58.470001220703125,57.40999984741211,57.779998779296875,53.08768844604492,1549500
2021-03-17,57.790000915527344,57.880001068115234,57.2400016784668,57.70000076293945,53.014183044433594,1666000
2021-03-18,57.900001525878906,58.380001068115234,57.380001068115234,57.61000061035156,52.93149185180664,2366400
2021-03-19,57.63999938964844,57.66999816894531,56.650001525878906,56.83000183105469,52.2148323059082,7885400
2021-03-22,55.81999969482422,56.439998626708984,55.599998474121094,56.43000030517578,51.84731674194336,3035200
2021-03-23,56.099998474121094,56.54999923706055,55.2599983215332,55.560001373291016,51.0479736328125,1831900
2021-03-24,55.7400016784668,56.869998931884766,55.72999954223633,55.91999816894531,51.37873458862305,2484500
2021-03-25,55.95000076293945,57.04999923706055,55.65999984741211,56.880001068115234,52.26077651977539,1875000
