Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,136.2100067138672,136.58999633789062,131.0500030517578,132.11000061035156,123.44697570800781,395700
2021-01-05,132.36000061035156,133.4499969482422,131.0,132.14999389648438,123.48435974121094,258700
2021-01-06,133.64999389648438,138.88999938964844,133.1999969482422,137.9499969482422,128.90402221679688,371300
2021-01-07,138.47999572753906,140.75,138.22000122070312,139.33999633789062,130.20285034179688,381000
2021-01-08,139.38999938964844,139.38999938964844,136.52999877929688,138.61000061035156,129.52073669433594,188700
2021-01-11,137.3300018310547,138.89999389648438,137.27999877929688,137.80999755859375,128.77320861816406,183200
2021-01-12,139.24000549316406,141.32000732421875,138.8699951171875,141.1699981689453,131.91285705566406,353400
2021-01-13,140.7100067138672,141.47999572753906,139.75,140.35000610351562,131.14663696289062,333800
2021-01-14,140.3000030517578,141.16000366210938,138.58999633789062,139.1300048828125,130.00665283203125,328100
2021-01-15,138.00999450683594,140.19000244140625,137.52999877929688,140.1699981689453,130.97845458984375,306100
2021-01-19,141.38999938964844,143.3699951171875,140.17999267578125,142.97999572753906,133.60415649414062,321400
2021-01-20,142.44000244140625,143.6699981689453,141.9600067138672,142.00999450683594,132.69781494140625,277200
2021-01-21,141.66000366210938,142.60000610351562,137.1300048828125,137.7100067138672,128.67977905273438,262100
2021-01-22,136.8800048828125,137.47000122070312,134.72000122070312,134.89999389648438,126.05402374267578,305300
2021-01-25,133.69000244140625,134.8800048828125,132.4600067138672,132.72999572753906,124.02632141113281,340100
2021-01-26,133.47000122070312,133.8300018310547,129.25999450683594,130.47000122070312,121.91451263427734,455900
2021-01-27,129.64999389648438,131.39999389648438,128.0,130.7899932861328,122.21351623535156,626100
2021-01-28,131.9600067138672,134.97999572753906,131.5399932861328,133.5,124.74579620361328,452900
2021-01-29,132.94000244140625,136.0399932861328,132.4199981689453,135.47000122070312,126.5866470336914,632600
2021-02-01,135.8300018310547,136.1300048828125,130.25999450683594,134.49000549316406,125.67090606689453,673100
2021-02-02,136.0500030517578,136.2899932861328,133.3800048828125,133.50999450683594,124.75517272949219,697200
2021-02-03,133.5,134.5,131.58999633789062,133.25,124.5121841430664,409300
2021-02-04,134.0800018310547,136.05999755859375,131.07000732421875,131.8800048828125,123.23204803466797,783300
2021-02-05,132.72999572753906,134.6199951171875,131.57000732421875,134.36000061035156,125.5494384765625,558600
2021-02-08,134.80999755859375,135.75999450683594,134.10000610351562,135.44000244140625,126.55860137939453,392200
2021-02-09,134.80999755859375,136.13999938964844,133.57000732421875,136.1300048828125,127.20337677001953,695800
2021-02-10,135.05999755859375,135.05999755859375,128.27999877929688,128.42999267578125,120.00829315185547,1373500
2021-02-11,128.00999450683594,131.2100067138672,126.7699966430664,130.47999572753906,121.92388153076172,984900
2021-02-12,129.42999267578125,130.22999572753906,126.7699966430664,128.1300048828125,119.72797393798828,605900
2021-02-16,129.0800018310547,129.0800018310547,125.37999725341797,125.94999694824219,117.69090270996094,690900
2021-02-17,125.44000244140625,126.5199966430664,124.93000030517578,125.72000122070312,117.47601318359375,901000
2021-02-18,125.44000244140625,125.80999755859375,122.48999786376953,122.7699966430664,114.71944427490234,607300
2021-02-19,122.5,123.87999725341797,121.55000305175781,123.30999755859375,115.84680938720703,817200
2021-02-22,122.72000122070312,127.02999877929688,122.23999786376953,126.88999938964844,119.21012878417969,857000
2021-02-23,127.4000015258789,128.39999389648438,126.0199966430664,127.66999816894531,119.94293212890625,572100
2021-02-24,128.05999755859375,130.0800018310547,128.05999755859375,128.1300048828125,120.3750991821289,420700
2021-02-25,128.5,128.75,124.97000122070312,125.16999816894531,117.59423828125,326400
2021-02-26,124.9800033569336,125.72000122070312,122.47000122070312,123.22000122070312,115.76226043701172,746400
2021-03-01,124.43000030517578,127.72000122070312,124.43000030517578,126.30000305175781,118.65585327148438,519800
2021-03-02,125.9800033569336,126.87000274658203,125.06999969482422,126.63999938964844,118.97525787353516,378300
2021-03-03,126.9000015258789,129.7100067138672,126.2699966430664,128.0399932861328,120.29052734375,470000
2021-03-04,128.6699981689453,129.9600067138672,127.05999755859375,128.0800018310547,120.328125,695200
2021-03-05,128.99000549316406,132.22999572753906,128.60000610351562,131.9199981689453,123.93568420410156,375600
2021-03-08,132.60000610351562,136.1199951171875,132.1699981689453,133.8000030517578,125.70194244384766,371200
2021-03-09,135.49000549316406,138.30999755859375,134.72000122070312,134.9199981689453,126.75411224365234,677900
2021-03-10,134.91000366210938,138.8699951171875,134.10000610351562,138.74000549316406,130.3429412841797,569100
2021-03-11,137.52999877929688,138.6699981689453,136.33999633789062,136.47000122070312,128.2102813720703,495100
2021-03-12,137.35000610351562,138.89999389648438,135.99000549316406,136.27999877929688,128.0318145751953,457100
2021-03-15,136.3000030517578,138.3000030517578,135.07000732421875,138.16000366210938,129.7980499267578,374400
2021-03-16,137.4499969482422,137.99000549316406,136.02999877929688,137.38999938964844,129.0746307373047,473300
2021-03-17,138.50999450683594,139.5,137.00999450683594,138.63999938964844,130.24900817871094,654400
2021-03-18,139.8800048828125,144.6300048828125,139.47000122070312,142.61000061035156,133.97872924804688,673900
2021-03-19,143.16000366210938,144.5800018310547,141.2100067138672,143.7100067138672,135.01211547851562,1450100
2021-03-22,143.25,143.60000610351562,139.8000030517578,140.75,132.23126220703125,560500
2021-03-23,139.7100067138672,142.50999450683594,139.7100067138672,140.6199951171875,132.10911560058594,332800
2021-03-24,141.27999877929688,143.6699981689453,140.6199951171875,142.0,133.40560913085938,402500
2021-03-25,142.36000061035156,143.85000610351562,140.75999450683594,143.5399932861328,134.85240173339844,319800
2021-03-26,144.1199951171875,144.85000610351562,142.8699951171875,144.64999389648438,135.89524841308594,327600
2021-03-29,143.0800018310547,144.72000122070312,142.77000427246094,143.77000427246094,135.06851196289062,287900
2021-03-30,143.5,144.92999267578125,142.8000030517578,144.7100067138672,135.9516143798828,371900
