Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,220.0,220.27000427246094,212.77999877929688,216.74000549316406,205.57936096191406,1202600
2021-01-05,216.3300018310547,217.8000030517578,215.6300048828125,216.88999938964844,205.7216339111328,1530200
2021-01-06,219.22999572753906,226.32000732421875,219.0,223.72000122070312,212.19992065429688,1861700
2021-01-07,233.0,240.75999450683594,227.30999755859375,228.8699951171875,217.08470153808594,2537100
2021-01-08,230.13999938964844,232.47000122070312,225.25999450683594,230.2100067138672,218.35574340820312,1595400
2021-01-11,228.63999938964844,230.97000122070312,225.25,226.8800048828125,215.1972198486328,1099700
2021-01-12,227.0,231.0,226.00999450683594,228.08999633789062,216.3448944091797,1679100
2021-01-13,227.0,228.6300048828125,224.14999389648438,224.57000732421875,213.0061798095703,1542000
2021-01-14,224.5,226.5399932861328,222.64999389648438,223.89999389648438,212.37063598632812,1109900
2021-01-15,222.99000549316406,222.99000549316406,219.6300048828125,219.99000549316406,208.66200256347656,1068900
2021-01-19,221.25999450683594,224.47000122070312,219.1699981689453,222.91000366210938,211.43161010742188,1204800
2021-01-20,224.0,228.5800018310547,223.89999389648438,227.50999450683594,215.7947540283203,1124600
2021-01-21,226.97999572753906,228.89999389648438,225.83999633789062,228.69000244140625,216.9140167236328,944000
2021-01-22,226.35000610351562,228.67999267578125,225.75,226.91000366210938,215.2256622314453,757300
2021-01-25,225.52999877929688,227.0,220.10000610351562,222.1699981689453,210.72975158691406,1568100
2021-01-26,222.85000610351562,223.25,219.4600067138672,219.85000610351562,208.5292205810547,986200
2021-01-27,216.44000244140625,217.8699951171875,211.89999389648438,213.32000732421875,202.33544921875,1815500
2021-01-28,213.8300018310547,218.4600067138672,210.75999450683594,216.85000610351562,205.6836700439453,1398200
2021-01-29,215.8300018310547,216.52999877929688,210.7899932861328,210.92999267578125,200.0685272216797,1143600
2021-02-01,213.16000366210938,216.35000610351562,211.22999572753906,215.05999755859375,203.98583984375,1260400
2021-02-02,217.97000122070312,219.77999877929688,216.13999938964844,217.72999572753906,206.51837158203125,1203200
2021-02-03,218.85000610351562,220.2899932861328,215.22999572753906,216.3000030517578,205.16204833984375,1347400
2021-02-04,217.00999450683594,223.6300048828125,216.13999938964844,223.50999450683594,212.000732421875,1449300
2021-02-05,225.10000610351562,228.07000732421875,224.5399932861328,227.92999267578125,216.19314575195312,1002400
2021-02-08,226.5500030517578,228.66000366210938,223.69000244140625,228.6300048828125,217.5730438232422,814200
2021-02-09,234.0,235.5800018310547,231.7899932861328,233.8000030517578,222.4929656982422,1396800
2021-02-10,238.02000427246094,241.49000549316406,236.2100067138672,240.33999633789062,228.71669006347656,2061100
